customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
4231-AZ60,Female,0,No,No,65,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,43.36,2818.4,No
5489-DW91,Female,0,Yes,No,1,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,No,Bank transfer (automatic),80.11,80.11,Yes
9358-EZ19,Male,0,No,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),43.34,780.12,No
1859-AX82,Male,1,Yes,No,25,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),71.03,1775.75,Yes
1213-BZ32,Male,1,Yes,No,11,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,100.73,1108.03,Yes
8402-EZ22,Male,0,Yes,Yes,37,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,No,One year,No,Mailed check,95.31,3526.47,Yes
1303-EW53,Male,0,Yes,No,28,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),99.63,2789.64,Yes
9174-EZ73,Male,0,Yes,No,69,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,110.28,7609.32,No
7951-BX52,Male,0,No,Yes,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,38.8,1978.8,No
6040-BX96,Female,0,No,No,72,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,101.23,7288.56,No
4411-DZ43,Female,0,No,No,70,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),97.64,6834.8,No
9677-AZ14,Male,0,No,No,1,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),102.3,102.3,Yes
2832-BX29,Male,0,Yes,Yes,65,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),88.81,5772.65,No
9373-BZ27,Female,1,Yes,Yes,43,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,124.62,5358.66,No
6163-CY88,Male,0,Yes,No,16,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),103.05,1648.8,No
4950-CY96,Male,0,Yes,Yes,5,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),99.89,499.45,Yes
3940-BX92,Female,0,No,No,5,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,18.0,90.0,No
3052-EX97,Male,1,No,No,1,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),98.09,98.09,Yes
1785-DZ81,Female,1,Yes,Yes,34,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),118.93,4043.62,No
8338-AZ50,Male,0,Yes,Yes,3,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),128.56,385.68,Yes
4109-DX22,Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),27.64,276.4,No
6756-EX18,Female,0,No,No,1,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,99.42,99.42,Yes
3413-DZ26,Female,0,Yes,No,40,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,104.11,4164.4,No
7335-CZ49,Male,0,No,No,4,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Mailed check,94.39,377.56,Yes
8311-CY35,Female,0,No,No,10,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),84.43,844.3,No
4937-AW11,Male,0,Yes,No,65,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),113.32,7365.8,No
6722-EY12,Male,0,Yes,No,50,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),18.0,900.0,No
9015-AZ16,Male,0,No,No,51,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,81.39,4150.89,No
1175-BZ15,Male,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),32.31,1033.92,No
8341-CY64,Female,0,No,No,53,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,83.52,4426.56,No
5436-AY95,Female,1,Yes,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.15,1807.3,No
9312-AW29,Male,0,Yes,No,3,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),102.32,306.96,Yes
7172-CW54,Male,1,No,Yes,30,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,101.89,3056.7,No
5738-DW46,Female,0,No,Yes,64,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,90.32,5780.48,No
5389-AX54,Male,0,Yes,No,63,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,106.27,6695.01,No
1732-BX69,Female,0,No,No,59,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,83.76,4941.84,No
4679-EY77,Male,0,No,No,48,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,116.12,5573.76,No
4699-AX84,Male,0,No,No,5,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),100.57,502.85,Yes
9553-EX60,Female,0,No,No,9,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),108.63,977.67,Yes
3754-AY15,Male,0,No,Yes,67,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,110.03,7372.01,No
2803-DW11,Female,0,Yes,No,42,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,99.29,4170.18,No
7906-DZ54,Male,0,No,No,11,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,71.7,788.7,Yes
8204-EW78,Male,0,Yes,No,2,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),99.31,198.62,No
3361-CZ64,Male,0,No,No,43,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,112.44,4834.92,No
5912-CX54,Female,0,Yes,Yes,2,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,140.45,280.9,Yes
4691-AW65,Male,0,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,35.35,1767.5,No
3202-BY67,Male,0,Yes,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,44.86,3095.34,No
6452-CW39,Male,1,Yes,No,29,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),62.24,1804.96,No
2789-BW39,Male,0,Yes,No,5,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Electronic check,111.7,558.5,Yes
1259-AY85,Female,0,Yes,No,5,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,109.35,546.75,Yes
9175-DY94,Female,1,No,No,62,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,120.53,7472.86,No
8230-DX48,Male,0,No,No,48,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),124.6,5980.8,Yes
9091-BW59,Female,0,No,No,6,Yes,No,DSL,No,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),83.16,498.96,No
1327-DX95,Male,0,Yes,Yes,51,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,102.32,5218.32,Yes
2408-DY17,Male,0,Yes,Yes,10,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,No,Electronic check,100.37,1003.7,No
4239-CX33,Male,0,Yes,No,27,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),120.0,3240.0,No
4817-BZ17,Female,0,Yes,Yes,37,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,79.47,2940.39,Yes
9934-BY17,Female,0,No,Yes,67,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Credit card (automatic),79.11,5300.37,No
3012-BY44,Female,0,Yes,No,56,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.13,4431.28,No
7312-DW44,Female,1,Yes,No,3,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,105.04,315.12,Yes
5378-AX75,Female,0,Yes,No,63,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),116.19,7319.97,No
4398-EW89,Female,0,Yes,Yes,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),41.19,2059.5,No
7428-EX77,Female,0,No,Yes,20,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),84.91,1698.2,No
4096-EW90,Female,0,No,Yes,32,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),120.11,3843.52,No
3983-AY56,Female,0,Yes,No,6,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,109.04,654.24,No
9187-CZ36,Male,0,Yes,No,68,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),116.99,7955.32,No
4269-BY85,Female,0,Yes,No,57,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.16,5652.12,No
2625-AZ79,Female,1,Yes,Yes,44,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,135.99,5983.56,No
9696-EW31,Female,0,Yes,No,4,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,118.25,473.0,Yes
4042-EY76,Female,0,No,No,17,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,No,Electronic check,89.48,1521.16,No
7564-EX90,Female,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,32.44,486.6,Yes
8606-BY50,Female,0,No,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),126.06,8319.96,No
7003-CZ97,Female,0,Yes,No,55,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Mailed check,75.5,4152.5,No
2501-AX29,Female,0,Yes,Yes,44,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,83.03,3653.32,Yes
5195-BW22,Female,0,No,Yes,37,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),90.0,3330.0,Yes
8605-EZ15,Female,0,No,No,43,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,84.03,3613.29,Yes
9374-CZ77,Female,0,No,Yes,7,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),120.27,841.89,No
6584-BZ22,Male,0,Yes,Yes,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),43.32,476.52,No
7404-DZ26,Male,0,No,Yes,33,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,85.28,2814.24,No
6816-DW75,Female,0,Yes,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,51.51,206.04,No
4488-EZ91,Female,0,No,No,21,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,95.51,2005.71,Yes
4999-AY25,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),26.26,105.04,No
7292-CW40,Female,0,No,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,121.42,7649.46,No
2143-EX15,Male,0,Yes,No,66,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,130.59,8618.94,No
8606-EY45,Male,0,No,No,9,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,No,Electronic check,116.51,1048.59,Yes
2962-BX69,Male,0,Yes,No,59,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),91.1,5374.9,No
5415-CW67,Male,1,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Mailed check,119.78,7785.7,No
9705-AZ93,Male,0,Yes,No,59,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),84.09,4961.31,No
1007-DZ78,Female,1,No,Yes,7,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),93.43,654.01,No
6414-AX28,Male,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),100.11,200.22,Yes
3946-AW37,Female,0,Yes,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),131.5,9073.5,No
8559-AW64,Female,0,No,No,3,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,81.89,245.67,Yes
4065-AZ32,Male,0,Yes,No,10,Yes,No,DSL,No,No,No,No,Yes,No,Two year,No,Electronic check,71.48,714.8,No
6347-BZ59,Male,1,No,No,8,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),85.64,685.12,Yes
1009-DX25,Female,0,Yes,No,2,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Electronic check,107.39,214.78,No
7463-DX20,Male,0,Yes,Yes,65,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),76.42,4967.3,No
9865-CZ13,Male,0,No,No,63,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),102.88,6481.44,No
2456-DY57,Female,0,Yes,No,61,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),92.58,5647.38,No
8776-CZ54,Female,0,Yes,No,9,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),69.93,629.37,Yes
9200-AW80,Male,0,No,Yes,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),29.31,1846.53,No
2233-BX70,Female,0,No,No,64,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,76.71,4909.44,No
7699-DX31,Male,0,No,No,60,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,106.93,6415.8,No
3714-CX78,Male,0,Yes,Yes,56,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Mailed check,86.4,4838.4,No
8219-EZ68,Male,0,Yes,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,43.93,3031.17,No
9485-DX29,Female,1,No,Yes,56,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,98.25,5502.0,Yes
5205-CW50,Female,1,No,No,38,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,No,Credit card (automatic),78.46,2981.48,No
4923-EY38,Female,0,No,No,49,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),117.55,5759.95,No
4790-AW53,Female,0,No,No,50,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.93,4246.5,No
3007-BX92,Female,0,No,Yes,2,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,96.28,192.56,Yes
7852-EZ31,Male,0,No,No,21,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Mailed check,86.71,1820.91,No
3264-EY20,Male,0,Yes,Yes,49,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,No,Credit card (automatic),86.73,4249.77,No
2786-CY95,Male,1,No,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),35.14,175.7,No
9571-DW63,Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),87.63,87.63,Yes
8025-DY23,Female,1,Yes,Yes,20,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),106.86,2137.2,Yes
1847-DX53,Male,0,No,No,65,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,79.98,5198.7,No
6478-BW26,Female,0,No,Yes,6,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),90.16,540.96,Yes
4320-BY88,Male,0,Yes,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,41.99,2015.52,No
2807-EW44,Female,1,Yes,No,60,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.0,1080.0,No
4155-EW96,Female,0,Yes,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),48.0,864.0,No
4818-CX32,Male,0,No,No,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,43.32,2252.64,No
7868-BX68,Male,0,No,No,72,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,100.68,7248.96,No
9276-DW52,Male,0,Yes,No,5,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,65.92,329.6,Yes
3797-DZ81,Male,0,Yes,Yes,62,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,91.59,5678.58,No
9932-EW30,Female,0,No,No,19,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,114.8,2181.2,Yes
1055-CZ48,Male,0,Yes,Yes,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,45.38,2586.66,No
4056-DW17,Male,0,No,Yes,60,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),108.9,6534.0,No
7267-EX76,Female,0,No,Yes,8,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,129.06,1032.48,Yes
8552-BY83,Male,0,Yes,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),28.25,1412.5,No
7045-CX21,Male,0,No,Yes,54,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Electronic check,103.14,5569.56,No
3919-CW82,Male,0,Yes,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,45.73,503.03,Yes
4594-AY86,Male,0,Yes,Yes,6,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,89.2,535.2,Yes
9406-CY82,Male,0,No,No,72,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),116.89,8416.08,No
3870-BX51,Female,1,Yes,Yes,3,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Mailed check,70.53,211.59,Yes
4112-BW52,Male,0,No,Yes,56,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),92.42,5175.52,No
8437-BX19,Male,0,No,No,63,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,137.76,8678.88,No
7171-CX83,Male,0,Yes,Yes,4,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,133.73,534.92,No
5769-BX43,Male,0,Yes,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),31.51,787.75,No
8155-CZ79,Male,0,Yes,No,51,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,109.42,5580.42,No
6139-AW43,Female,0,Yes,Yes,69,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,114.41,7894.29,No
9262-AX25,Male,0,Yes,No,56,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,108.39,6069.84,No
4692-BX59,Female,0,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.97,174.79,No
4900-DY14,Female,0,Yes,No,6,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,120.03,720.18,Yes
6613-CX96,Male,0,No,Yes,34,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),69.65,2368.1,No
3839-BZ88,Male,0,No,No,10,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,94.83,948.3,Yes
8691-CY76,Male,0,No,Yes,3,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),101.78,305.34,Yes
1894-AW85,Male,0,Yes,No,55,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,20.01,1100.55,No
3010-BY11,Female,0,Yes,No,2,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,100.45,200.9,Yes
5635-CW95,Male,1,No,No,7,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,116.9,818.3,Yes
5833-DY96,Male,0,No,No,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,26.59,1542.22,No
1371-BZ36,Male,0,Yes,No,22,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,86.94,1912.68,Yes
7998-AZ11,Male,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Electronic check,115.19,1151.9,No
5673-AW28,Male,0,No,Yes,6,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),66.86,401.16,Yes
1667-CY73,Male,0,No,Yes,66,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),89.33,5895.78,No
5368-AX14,Female,0,Yes,Yes,37,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),75.65,2799.05,No
8190-EZ19,Female,0,No,No,65,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,19.49,1266.85,No
5489-DY39,Male,0,No,No,13,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),108.12,1405.56,Yes
